Trial,1,Sim Type,3,Distance Weight,1,Random Seed,15,Min Iterations,1500,Distance cost,0.6602464194171049,Manip Cost,0.5190278285725214,Total cost,0.6272340984462497,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,1.636438093e-11,2.896242379078874e-05,3.043568181617892e-05,2.780902202916824e-05,2.821023493423402e-05,2.703081748501882e-05,2.69682169711982e-05,2.481391959598784e-05
Distance to Last Node,0.0,0.1,0.092,0.098,0.122,0.111,0.088,0.061,0.028,0.115
Total Cost,0.0,0.0767,0.14747,0.22298,0.31706,0.40263,0.47045,0.51754,0.53898,0.62723
Distance to Last Node,0.0,0.094,0.05,0.115,0.089,0.05,0.096,0.094,0.074,0.02,0.118,0.017
Total Cost,0.0,0.07221,0.11069,0.19883,0.26703,0.30551,0.37912,0.45133,0.508,0.52315,0.61402,0.62685
Joint 0: ,0.4,0.198,0.072,-0.088,-0.222,-0.303,-0.463,-0.583,-0.529,-0.556,-0.601,-0.676
Joint 1: ,-1.45,-1.356,-1.29,-1.321,-1.331,-1.288,-1.272,-1.309,-1.389,-1.41,-1.42,-1.417
Joint 2: ,1.0,0.968,0.936,0.999,1.039,1.016,1.049,1.052,1.028,1.124,0.938,1.065
Joint 3: ,-0.4,-0.714,-0.928,-0.897,-0.931,-0.993,-1.056,-0.93,-0.65,-0.617,-0.502,-0.5
Joint 4: ,-0.1,-0.097,-0.101,-0.326,-0.336,-0.335,-0.429,-0.539,-0.852,-0.973,-1.321,-1.268
Joint 5: ,-1.7,-1.712,-1.583,-1.646,-1.881,-1.922,-2.054,-2.081,-2.28,-2.323,-2.299,-2.235
Joint 6: ,0.5,0.555,0.627,-0.003,-0.264,-0.24,-0.519,-0.776,-1.765,-3.064,-3.541,-3.448
Trial,36,Sim Type,3,Distance Weight,1,Random Seed,540,Min Iterations,1500,Distance cost,0.6537963662026244,Manip Cost,0.35726485316943246,Total cost,0.6211065478924931,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.794692726726555e-05,2.752307796147367e-05,1.656770782e-11,2.84420313027244e-05,2.78460091761717e-05,2.876114091057338e-05,2.772256063599869e-05,1.0,1.0,1.0,2.51416655564596e-05,2.942936925365388e-05
Distance to Last Node,0.0,0.091,0.098,0.05,0.098,0.05,0.095,0.084,0.044,0.075,0.033,0.04,0.05
Total Cost,0.0,0.07019,0.14565,0.18413,0.2594,0.29789,0.37071,0.43573,0.46924,0.52676,0.5518,0.58287,0.62111
Joint 0: ,0.4,0.274,0.059,-0.055,-0.212,-0.303,-0.473,-0.622,-0.612,-0.603,-0.632,-0.662,-0.691
Joint 1: ,-1.45,-1.499,-1.432,-1.4,-1.438,-1.384,-1.367,-1.319,-1.181,-1.043,-1.177,-1.312,-1.446
Joint 2: ,1.0,1.093,1.076,1.038,1.14,1.112,1.192,1.132,0.794,0.456,0.711,0.966,1.221
Joint 3: ,-0.4,-0.404,-0.674,-0.792,-0.876,-0.962,-0.984,-1.042,-1.03,-1.017,-0.844,-0.672,-0.499
Joint 4: ,-0.1,-0.115,-0.176,-0.17,-0.352,-0.447,-0.574,-0.57,-0.421,-0.273,-0.653,-1.032,-1.412
Joint 5: ,-1.7,-1.975,-1.962,-1.903,-2.097,-2.053,-2.13,-2.153,-1.906,-1.659,-1.866,-2.072,-2.279
Joint 6: ,0.5,-0.197,-0.34,-0.25,-0.852,-0.889,-1.244,-1.177,-0.092,0.992,-0.484,-1.961,-3.438
Trial,37,Sim Type,3,Distance Weight,1,Random Seed,555,Min Iterations,1500,Distance cost,0.6554208866727027,Manip Cost,0.44861692024446215,Total cost,0.6226498423390675,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,2.764741004e-11,5.151051885e-11,0.0,1.0,1.0,2.592428393306962e-05,1.0,1.0,2.327627337789549e-05,2.428562876325016e-05
Distance to Last Node,0.0,0.099,0.1,0.094,0.05,0.091,0.095,0.097,0.042,0.029,0.057,0.055
Total Cost,0.0,0.07646,0.15305,0.22557,0.26405,0.33416,0.40724,0.4818,0.51396,0.53648,0.58002,0.62265
Joint 0: ,0.4,0.143,-0.022,-0.201,-0.302,-0.37,-0.461,-0.603,-0.571,-0.61,-0.632,-0.654
Joint 1: ,-1.45,-1.409,-1.32,-1.251,-1.222,-1.159,-1.203,-1.315,-1.198,-1.236,-1.312,-1.388
Joint 2: ,1.0,1.071,0.966,0.953,0.974,0.813,0.797,1.011,0.75,0.834,0.866,0.898
Joint 3: ,-0.4,-0.741,-0.935,-1.098,-1.17,-1.084,-0.947,-0.864,-0.904,-0.874,-0.688,-0.503
Joint 4: ,-0.1,-0.107,-0.116,-0.114,-0.111,-0.077,-0.151,-0.557,-0.657,-0.801,-0.959,-1.117
Joint 5: ,-1.7,-1.68,-1.706,-1.759,-1.802,-1.955,-2.23,-2.385,-2.082,-2.042,-2.115,-2.189
Joint 6: ,0.5,0.207,0.396,0.366,0.3,0.572,0.432,-0.341,0.659,-0.631,-2.048,-3.465
Trial,38,Sim Type,3,Distance Weight,1,Random Seed,570,Min Iterations,1500,Distance cost,0.6542366882518765,Manip Cost,0.555001981864007,Total cost,0.6215248538392827,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.605933961463086e-05,0.0,0.0,0.0,2.82719691672659e-05,3.006481170851585e-05,2.929313661257856e-05,2.725179477636611e-05,2.586459370307451e-05,2.430500611755332e-05,2.258509083596978e-05
Distance to Last Node,0.0,0.098,0.09,0.05,0.083,0.1,0.098,0.1,0.123,0.02,0.022,0.023
Total Cost,0.0,0.07544,0.14505,0.18354,0.24737,0.32416,0.39973,0.47663,0.57156,0.58696,0.60364,0.62152
Joint 0: ,0.4,0.259,0.057,-0.02,-0.219,-0.395,-0.506,-0.593,-0.639,-0.64,-0.641,-0.642
Joint 1: ,-1.45,-1.457,-1.28,-1.279,-1.296,-1.322,-1.418,-1.438,-1.415,-1.402,-1.389,-1.376
Joint 2: ,1.0,0.981,0.878,0.919,1.1,1.174,1.298,1.211,1.062,0.98,0.898,0.817
Joint 3: ,-0.4,-0.429,-0.828,-0.813,-0.968,-0.973,-0.886,-0.735,-0.47,-0.481,-0.493,-0.505
Joint 4: ,-0.1,-0.075,-0.081,-0.125,-0.185,-0.287,-0.514,-0.621,-0.927,-0.967,-1.006,-1.045
Joint 5: ,-1.7,-1.867,-1.732,-1.818,-1.933,-2.043,-2.296,-2.403,-2.438,-2.348,-2.258,-2.168
Joint 6: ,0.5,0.574,0.878,0.662,0.101,-0.248,-0.888,-0.899,-1.393,0.007,1.407,2.808
Trial,39,Sim Type,3,Distance Weight,1,Random Seed,585,Min Iterations,1500,Distance cost,0.665582515346817,Manip Cost,0.615632917929465,Total cost,0.6323033895794761,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,2.828806611083078e-05,1.684317167e-11,1.0,1.0,0.0,5.646337199e-11,0.0,0.0,1.991448170136788e-05,2.361987431356204e-05
Distance to Last Node,0.0,0.05,0.089,0.05,0.083,0.111,0.081,0.098,0.119,0.041,0.047,0.054
Total Cost,0.0,0.03848,0.10698,0.14546,0.2091,0.29458,0.35684,0.43235,0.52367,0.55507,0.5911,0.6323
Joint 0: ,0.4,0.268,0.165,0.058,-0.084,-0.279,-0.344,-0.413,-0.47,-0.476,-0.563,-0.649
Joint 1: ,-1.45,-1.404,-1.473,-1.395,-1.153,-1.13,-1.26,-1.262,-1.28,-1.299,-1.341,-1.383
Joint 2: ,1.0,1.054,1.121,1.014,0.801,0.918,0.878,0.754,0.522,0.543,0.704,0.865
Joint 3: ,-0.4,-0.594,-0.522,-0.667,-1.071,-1.148,-1.012,-0.92,-0.736,-0.73,-0.617,-0.504
Joint 4: ,-0.1,-0.088,-0.07,-0.069,-0.031,-0.33,-0.344,-0.427,-0.466,-0.761,-0.924,-1.088
Joint 5: ,-1.7,-1.701,-1.998,-1.912,-1.699,-1.788,-1.871,-1.993,-2.044,-2.08,-2.13,-2.18
Joint 6: ,0.5,0.328,0.07,0.391,0.998,0.341,0.244,0.282,0.694,-0.64,-2.054,-3.467
Trial,40,Sim Type,3,Distance Weight,1,Random Seed,600,Min Iterations,1500,Distance cost,0.6415581035801168,Manip Cost,0.5144357924476842,Total cost,0.6094801984011109,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,1.705707345e-11,2.454936136e-11,2.829610367312835e-05,2.797074318288786e-05,2.573961568275728e-05,2.5650284093107e-05,2.74486408156418e-05,2.618989325538982e-05,2.621128248647166e-05,2.622980764751746e-05
Distance to Last Node,0.0,0.097,0.096,0.081,0.099,0.099,0.097,0.056,0.051,0.056,0.059
Total Cost,0.0,0.07468,0.14825,0.21095,0.28739,0.36375,0.43807,0.48154,0.52071,0.56377,0.60948
Joint 0: ,0.4,0.182,0.004,-0.153,-0.301,-0.378,-0.477,-0.577,-0.574,-0.621,-0.668
Joint 1: ,-1.45,-1.389,-1.383,-1.402,-1.357,-1.324,-1.374,-1.339,-1.385,-1.395,-1.406
Joint 2: ,1.0,1.004,1.065,1.14,1.132,0.996,0.975,1.102,1.004,1.002,1.001
Joint 3: ,-0.4,-0.668,-0.774,-0.837,-0.945,-0.891,-0.784,-0.896,-0.675,-0.588,-0.501
Joint 4: ,-0.1,-0.104,-0.133,-0.282,-0.398,-0.511,-0.633,-0.966,-0.943,-1.076,-1.209
Joint 5: ,-1.7,-1.703,-1.836,-1.832,-1.968,-2.065,-2.22,-2.204,-2.351,-2.284,-2.217
Joint 6: ,0.5,0.448,0.154,-0.347,-0.571,-0.511,-0.824,-2.27,-1.491,-2.471,-3.452
Trial,41,Sim Type,3,Distance Weight,1,Random Seed,615,Min Iterations,1500,Distance cost,0.6501978877679231,Manip Cost,0.9090909090909091,Total cost,0.617687993379527,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.40009815e-11,0.0,0.0,0.0,0.0,2.706945427e-11,0.0,0.0,5.144811701e-11,0.0
Distance to Last Node,0.0,0.092,0.05,0.112,0.05,0.097,0.124,0.099,0.097,0.041,0.042
Total Cost,0.0,0.07043,0.10891,0.19478,0.23327,0.30771,0.40314,0.47937,0.55382,0.58531,0.61769
Joint 0: ,0.4,0.28,0.154,0.223,0.091,-0.09,-0.137,-0.322,-0.441,-0.473,-0.504
Joint 1: ,-1.45,-1.387,-1.3,-1.387,-1.322,-1.299,-1.329,-1.255,-1.326,-1.32,-1.315
Joint 2: ,1.0,0.949,0.925,0.699,0.703,0.688,0.488,0.447,0.36,0.234,0.108
Joint 3: ,-0.4,-0.453,-0.665,-0.425,-0.635,-0.718,-0.746,-0.854,-0.622,-0.572,-0.522
Joint 4: ,-0.1,-0.095,-0.093,-0.375,-0.361,-0.369,-0.755,-0.689,-0.673,-0.564,-0.455
Joint 5: ,-1.7,-1.847,-1.765,-2.324,-2.197,-2.165,-2.261,-2.131,-2.271,-2.144,-2.017
Joint 6: ,0.5,0.652,0.748,0.626,0.666,0.612,0.409,0.627,1.009,1.834,2.66
Trial,42,Sim Type,3,Distance Weight,1,Random Seed,630,Min Iterations,1500,Distance cost,0.6717549555929825,Manip Cost,0.6761917393683161,Total cost,0.6381672078133334,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.775410174799546e-05,2.629931453e-11,0.0,3.954072199e-11,2.853186830282262e-05,0.0,1.0,2.289043557607174e-05,1.951819534812988e-05,1.572220272160367e-05,1.158930000476896e-05,6.08134096e-11,0.0,0.0,5.202035395e-11
Distance to Last Node,0.0,0.092,0.097,0.06,0.11,0.112,0.117,0.072,0.095,0.013,0.011,0.01,0.01,0.01,0.01,0.011
Total Cost,0.0,0.07081,0.14532,0.19121,0.27573,0.36162,0.45156,0.50675,0.57997,0.58967,0.59848,0.60654,0.61411,0.62157,0.62941,0.63817
Joint 0: ,0.4,0.234,0.033,-0.162,-0.148,-0.277,-0.418,-0.705,-0.567,-0.548,-0.529,-0.51,-0.491,-0.472,-0.453,-0.434
Joint 1: ,-1.45,-1.408,-1.35,-1.383,-1.307,-1.443,-1.258,-1.146,-1.363,-1.357,-1.351,-1.345,-1.338,-1.332,-1.326,-1.32
Joint 2: ,1.0,1.098,1.078,1.308,0.869,1.146,0.84,1.085,0.834,0.685,0.535,0.386,0.237,0.088,-0.061,-0.21
Joint 3: ,-0.4,-0.536,-0.707,-0.894,-0.742,-0.689,-0.858,-1.205,-0.504,-0.508,-0.511,-0.515,-0.519,-0.523,-0.527,-0.53
Joint 4: ,-0.1,-0.051,-0.015,-0.298,0.019,-0.449,-0.746,-1.042,-1.048,-0.927,-0.805,-0.684,-0.562,-0.441,-0.32,-0.198
Joint 5: ,-1.7,-1.876,-1.889,-1.761,-2.219,-2.562,-2.178,-1.792,-2.422,-2.358,-2.295,-2.231,-2.168,-2.105,-2.041,-1.978
Joint 6: ,0.5,0.123,0.228,-0.72,0.089,-0.77,-0.336,-0.955,-1.583,-0.092,1.398,2.888,4.379,5.869,7.36,8.85
Trial,43,Sim Type,3,Distance Weight,1,Random Seed,645,Min Iterations,1500,Distance cost,0.6696183615599133,Manip Cost,0.40398512955856797,Total cost,0.6361374434819176,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.535823309320927e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.284907994926282e-05,2.361044406697064e-05,2.430483016711588e-05
Distance to Last Node,0.0,0.099,0.098,0.05,0.096,0.05,0.086,0.098,0.098,0.05,0.051,0.052
Total Cost,0.0,0.07585,0.15156,0.19005,0.26361,0.30209,0.36792,0.44309,0.51861,0.55709,0.59649,0.63614
Joint 0: ,0.4,0.24,0.038,-0.064,-0.23,-0.297,-0.453,-0.456,-0.518,-0.608,-0.631,-0.654
Joint 1: ,-1.45,-1.425,-1.336,-1.319,-1.244,-1.169,-1.127,-1.15,-1.183,-1.284,-1.336,-1.389
Joint 2: ,1.0,0.947,0.896,0.961,1.007,0.968,0.96,0.796,0.676,0.853,0.876,0.898
Joint 3: ,-0.4,-0.524,-0.789,-0.856,-0.973,-1.053,-1.273,-1.122,-1.023,-0.869,-0.686,-0.503
Joint 4: ,-0.1,-0.121,-0.139,-0.146,-0.242,-0.25,-0.355,-0.546,-0.713,-0.901,-1.009,-1.117
Joint 5: ,-1.7,-1.76,-1.706,-1.781,-1.87,-1.91,-1.864,-2.006,-2.047,-2.152,-2.17,-2.189
Joint 6: ,0.5,0.564,0.636,0.431,0.144,0.212,0.093,0.099,0.05,-0.985,-2.225,-3.465
Trial,44,Sim Type,3,Distance Weight,1,Random Seed,660,Min Iterations,1500,Distance cost,0.6901218197338087,Manip Cost,0.6325241737196827,Total cost,0.6556157287471183,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,2.88958723e-11,0.0,0.0,4.120437242e-11,3.019339081197711e-05,2.938953626915459e-05,3.062097052295494e-05,2.842279868748666e-05,2.496561643714523e-05,2.042224870296704e-05,1.50183129356399e-05
Distance to Last Node,0.0,0.084,0.085,0.085,0.095,0.05,0.092,0.115,0.12,0.027,0.029,0.033,0.038
Total Cost,0.0,0.0648,0.13004,0.19509,0.26833,0.30681,0.37766,0.46601,0.5582,0.57871,0.6012,0.62664,0.65562
Joint 0: ,0.4,0.385,0.157,0.01,-0.198,-0.269,-0.366,-0.454,-0.681,-0.658,-0.635,-0.611,-0.588
Joint 1: ,-1.45,-1.337,-1.289,-1.196,-1.232,-1.261,-1.361,-1.427,-1.458,-1.428,-1.398,-1.368,-1.338
Joint 2: ,1.0,0.889,1.105,1.067,1.209,1.206,1.353,1.223,1.352,1.141,0.931,0.721,0.511
Joint 3: ,-0.4,-0.435,-0.775,-0.953,-1.029,-1.008,-0.874,-0.728,-0.619,-0.592,-0.565,-0.538,-0.511
Joint 4: ,-0.1,-0.114,-0.092,-0.233,-0.401,-0.391,-0.658,-0.826,-0.862,-0.843,-0.823,-0.804,-0.785
Joint 5: ,-1.7,-2.006,-2.034,-2.047,-2.092,-2.198,-2.403,-2.371,-2.26,-2.218,-2.177,-2.135,-2.094
Joint 6: ,0.5,0.81,0.164,0.059,-0.466,-0.535,-1.189,-1.325,-2.448,-1.147,0.153,1.454,2.754
Trial,45,Sim Type,3,Distance Weight,1,Random Seed,675,Min Iterations,1500,Distance cost,0.6938483523839512,Manip Cost,0.3671942953977005,Total cost,0.6591559347647535,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.362734514e-11,1.761945924108017e-05,2.077238705664214e-05,2.361595815518685e-05
Distance to Last Node,0.0,0.098,0.087,0.121,0.092,0.11,0.099,0.093,0.094,0.019,0.02,0.023
Total Cost,0.0,0.07561,0.14274,0.23561,0.30651,0.39098,0.46741,0.53919,0.61122,0.62579,0.64154,0.65916
Joint 0: ,0.4,0.169,0.12,0.015,-0.158,-0.267,-0.44,-0.515,-0.502,-0.551,-0.6,-0.649
Joint 1: ,-1.45,-1.41,-1.277,-1.011,-0.994,-1.182,-1.219,-1.234,-1.285,-1.317,-1.35,-1.383
Joint 2: ,1.0,1.073,0.927,0.602,0.653,0.68,0.716,0.626,0.489,0.614,0.739,0.865
Joint 3: ,-0.4,-0.679,-0.734,-0.976,-1.164,-0.867,-0.941,-0.813,-0.716,-0.645,-0.574,-0.504
Joint 4: ,-0.1,-0.105,-0.103,0.075,-0.078,-0.171,-0.264,-0.442,-0.894,-0.959,-1.024,-1.088
Joint 5: ,-1.7,-1.755,-1.967,-1.987,-1.937,-2.143,-2.269,-2.239,-2.221,-2.207,-2.194,-2.18
Joint 6: ,0.5,0.189,0.571,1.585,1.252,0.923,0.637,0.567,0.284,-0.967,-2.218,-3.469
Trial,46,Sim Type,3,Distance Weight,1,Random Seed,690,Min Iterations,1500,Distance cost,0.6550273065145308,Manip Cost,0.390978748904369,Total cost,0.6222759411888042,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,3.018339784e-11,1.0,1.0,1.0,2.61936536918067e-05,2.53489845644629e-05,2.400431106177835e-05,2.562189560238016e-05,2.405916047530768e-05
Distance to Last Node,0.0,0.1,0.095,0.05,0.091,0.1,0.116,0.095,0.03,0.058,0.075
Total Cost,0.0,0.07674,0.1497,0.18818,0.25816,0.33491,0.42404,0.49722,0.51998,0.56489,0.62228
Joint 0: ,0.4,0.163,0.014,-0.093,-0.355,-0.464,-0.499,-0.537,-0.517,-0.63,-0.652
Joint 1: ,-1.45,-1.382,-1.253,-1.168,-1.151,-1.132,-1.35,-1.392,-1.342,-1.323,-1.387
Joint 2: ,1.0,1.009,0.921,0.894,1.063,0.979,1.015,0.953,0.894,0.99,0.886
Joint 3: ,-0.4,-0.746,-0.99,-1.141,-1.303,-1.299,-0.939,-0.673,-0.756,-0.76,-0.503
Joint 4: ,-0.1,-0.126,-0.133,-0.122,-0.267,-0.355,-0.558,-0.692,-0.995,-1.114,-1.107
Joint 5: ,-1.7,-1.661,-1.702,-1.629,-1.584,-1.735,-2.149,-2.233,-2.177,-2.07,-2.186
Joint 6: ,0.5,0.354,0.511,0.585,0.046,-0.013,-0.61,-0.879,-2.178,-3.359,-3.466
Trial,47,Sim Type,3,Distance Weight,1,Random Seed,705,Min Iterations,1500,Distance cost,0.6524300015859135,Manip Cost,0.3310599806384804,Total cost,0.6198085015066178,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,4.407675255e-11,1.0,1.0,1.0,1.0,1.0,2.675618063388406e-05,2.516853795700328e-05,2.457481166308222e-05,2.393883565939744e-05,2.313807306785366e-05
Distance to Last Node,0.0,0.05,0.095,0.098,0.079,0.05,0.085,0.05,0.11,0.051,0.042,0.051,0.046
Total Cost,0.0,0.03848,0.1116,0.187,0.248,0.28648,0.3516,0.39008,0.47437,0.51325,0.5456,0.58459,0.61981
Joint 0: ,0.4,0.29,0.095,-0.113,-0.307,-0.35,-0.492,-0.521,-0.551,-0.639,-0.664,-0.655,-0.646
Joint 1: ,-1.45,-1.38,-1.218,-1.166,-1.199,-1.21,-1.164,-1.159,-1.281,-1.3,-1.271,-1.325,-1.38
Joint 2: ,1.0,0.972,0.847,0.924,1.052,1.027,1.133,1.044,1.081,0.972,0.949,0.896,0.842
Joint 3: ,-0.4,-0.549,-0.934,-1.131,-1.189,-1.122,-1.144,-1.137,-0.85,-0.733,-0.831,-0.668,-0.504
Joint 4: ,-0.1,-0.101,-0.106,-0.215,-0.301,-0.329,-0.52,-0.567,-0.846,-0.576,-0.851,-0.96,-1.068
Joint 5: ,-1.7,-1.656,-1.485,-1.508,-1.579,-1.687,-1.769,-1.803,-2.188,-2.153,-2.042,-2.108,-2.174
Joint 6: ,0.5,0.611,0.974,0.588,0.107,0.043,-0.47,-0.395,-1.44,-0.455,-1.59,-2.53,-3.47
Trial,48,Sim Type,3,Distance Weight,1,Random Seed,720,Min Iterations,1500,Distance cost,0.6596886700905353,Manip Cost,0.4118763391293087,Total cost,0.6267042365860085,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.625371470672382e-05,0.0,3.106542378e-11,1.0,2.688658155695548e-05,2.773405093733049e-05,2.848022392822156e-05,3.041950828324812e-05,1.0,1.0,2.13010150765314e-05,1.915838911906667e-05,1.679329950714133e-05,1.423044756878803e-05
Distance to Last Node,0.0,0.05,0.094,0.097,0.099,0.124,0.064,0.058,0.051,0.094,0.019,0.018,0.016,0.015,0.014
Total Cost,0.0,0.03848,0.11116,0.18603,0.26226,0.35776,0.40727,0.45163,0.49116,0.56346,0.57838,0.59201,0.60447,0.61593,0.6267
Joint 0: ,0.4,0.32,0.115,-0.129,-0.291,-0.502,-0.504,-0.505,-0.597,-0.69,-0.669,-0.647,-0.626,-0.604,-0.582
Joint 1: ,-1.45,-1.446,-1.331,-1.211,-1.151,-1.266,-1.32,-1.374,-1.423,-1.235,-1.255,-1.275,-1.295,-1.316,-1.336
Joint 2: ,1.0,0.994,0.981,1.0,0.97,1.098,1.131,1.165,1.34,0.981,0.881,0.781,0.681,0.582,0.482
Joint 3: ,-0.4,-0.457,-0.746,-1.028,-1.142,-1.163,-1.058,-0.953,-0.847,-0.979,-0.886,-0.792,-0.699,-0.605,-0.511
Joint 4: ,-0.1,-0.123,-0.174,-0.217,-0.236,-0.447,-0.714,-0.98,-1.06,-1.161,-1.081,-1.001,-0.921,-0.841,-0.761
Joint 5: ,-1.7,-1.75,-1.715,-1.552,-1.646,-1.879,-2.172,-2.464,-2.571,-2.151,-2.139,-2.126,-2.113,-2.101,-2.088
Joint 6: ,0.5,0.395,0.318,0.229,0.191,-0.529,-1.351,-2.173,-3.002,-3.607,-2.336,-1.065,0.206,1.477,2.748
Trial,49,Sim Type,3,Distance Weight,1,Random Seed,735,Min Iterations,1500,Distance cost,0.6425404894494409,Manip Cost,0.6480959572041033,Total cost,0.6104134649769688,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,2.74151364e-11,0.0,2.785760053e-11,2.967496932e-11,1.0,0.0,1.0,1.55025906523369e-05
Distance to Last Node,0.0,0.099,0.096,0.095,0.094,0.05,0.092,0.101,0.056,0.109
Total Cost,0.0,0.07633,0.15038,0.22362,0.29631,0.33479,0.40574,0.48355,0.52682,0.61041
Joint 0: ,0.4,0.178,-0.036,-0.128,-0.244,-0.332,-0.452,-0.391,-0.559,-0.592
Joint 1: ,-1.45,-1.404,-1.325,-1.297,-1.301,-1.23,-1.23,-1.274,-1.177,-1.34
Joint 2: ,1.0,1.04,1.018,0.954,0.959,0.898,0.893,0.552,0.603,0.529
Joint 3: ,-0.4,-0.679,-0.942,-0.913,-0.898,-1.016,-1.037,-0.776,-0.865,-0.511
Joint 4: ,-0.1,-0.153,-0.167,-0.244,-0.396,-0.372,-0.582,-0.686,-0.596,-0.8
Joint 5: ,-1.7,-1.72,-1.664,-1.859,-2.0,-1.967,-2.0,-2.319,-1.961,-2.098
Joint 6: ,0.5,0.153,0.162,0.102,-0.229,-0.065,-0.392,0.992,1.291,2.758
Trial,50,Sim Type,3,Distance Weight,1,Random Seed,750,Min Iterations,1500,Distance cost,0.6698931773242706,Manip Cost,0.3076923076923077,Total cost,0.636398518458057,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,2.77302783e-11,3.153230484e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Distance to Last Node,0.0,0.093,0.05,0.088,0.05,0.118,0.05,0.08,0.05,0.037,0.103,0.055,0.053
Total Cost,0.0,0.07135,0.10983,0.17783,0.21631,0.30713,0.34561,0.40686,0.44534,0.47378,0.55312,0.59578,0.6364
Joint 0: ,0.4,0.243,0.157,0.034,-0.027,-0.172,-0.178,-0.241,-0.258,-0.458,-0.393,-0.452,-0.51
Joint 1: ,-1.45,-1.35,-1.318,-1.203,-1.189,-0.993,-0.936,-0.953,-0.999,-1.025,-1.112,-1.214,-1.315
Joint 2: ,1.0,0.957,0.911,0.771,0.745,0.608,0.466,0.297,0.213,0.537,0.265,0.201,0.137
Joint 3: ,-0.4,-0.59,-0.695,-0.851,-0.955,-1.269,-1.25,-1.179,-1.091,-1.106,-0.981,-0.751,-0.521
Joint 4: ,-0.1,-0.125,-0.108,-0.081,-0.133,-0.177,-0.126,-0.093,-0.157,-0.374,-0.675,-0.577,-0.478
Joint 5: ,-1.7,-1.784,-1.809,-1.815,-1.846,-1.778,-1.868,-1.98,-1.994,-1.936,-1.97,-1.996,-2.022
Joint 6: ,0.5,0.573,0.716,1.11,1.055,1.261,1.547,1.793,1.866,0.73,-0.222,1.223,2.668
