Trial,34,Sim Type,3,Distance Weight,1,Random Seed,510,Min Iterations,1500,Distance cost,0.6510751719835443,Manip Cost,0.25,Total cost,0.6185214133843671,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.416485834e-11,2.627741805e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Distance to Last Node,0.0,0.099,0.099,0.05,0.099,0.092,0.111,0.05,0.1,0.036,0.035,0.033
Total Cost,0.0,0.07611,0.15198,0.19046,0.267,0.33742,0.42314,0.46162,0.53885,0.56691,0.59346,0.61852
Joint 0: ,0.4,0.158,-0.057,-0.159,-0.359,-0.488,-0.455,-0.569,-0.618,-0.599,-0.581,-0.562
Joint 1: ,-1.45,-1.388,-1.349,-1.313,-1.247,-1.3,-1.302,-1.247,-1.271,-1.29,-1.308,-1.327
Joint 2: ,1.0,1.057,1.064,1.063,0.996,1.159,0.915,0.846,0.899,0.725,0.551,0.378
Joint 3: ,-0.4,-0.695,-0.954,-1.073,-1.2,-1.068,-0.911,-0.953,-0.806,-0.709,-0.612,-0.515
Joint 4: ,-0.1,-0.077,-0.043,-0.071,-0.071,-0.284,-0.545,-0.447,-0.883,-0.813,-0.744,-0.674
Joint 5: ,-1.7,-1.707,-1.747,-1.75,-1.714,-1.916,-2.201,-2.065,-2.202,-2.156,-2.111,-2.065
Joint 6: ,0.5,0.311,0.313,0.263,0.33,-0.283,-0.216,0.072,-0.812,0.368,1.547,2.727
Trial,35,Sim Type,3,Distance Weight,1,Random Seed,525,Min Iterations,1500,Distance cost,0.6655308894194023,Manip Cost,0.3462991198299417,Total cost,0.6322543449484321,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,1.0,1.0,1.0,1.0,3.102818535615862e-05,2.993346451434406e-05,3.050647865086422e-05,2.849649041251835e-05
Distance to Last Node,0.0,0.094,0.1,0.093,0.122,0.05,0.051,0.066,0.108,0.018,0.119
Total Cost,0.0,0.07221,0.14909,0.2208,0.31495,0.35343,0.39303,0.44356,0.52701,0.54047,0.63225
Joint 0: ,0.4,0.198,0.004,-0.198,-0.266,-0.266,-0.445,-0.625,-0.692,-0.807,-0.684
Joint 1: ,-1.45,-1.356,-1.273,-1.165,-1.041,-1.068,-1.272,-1.475,-1.414,-1.372,-1.432
Joint 2: ,1.0,0.968,0.901,0.968,0.742,0.611,1.012,1.412,1.284,1.394,1.146
Joint 3: ,-0.4,-0.714,-0.996,-1.264,-1.248,-1.166,-1.157,-1.148,-1.007,-1.172,-0.499
Joint 4: ,-0.1,-0.097,-0.136,-0.22,-0.196,-0.209,-0.531,-0.853,-1.132,-1.271,-1.343
Joint 5: ,-1.7,-1.712,-1.623,-1.587,-1.857,-1.936,-2.143,-2.35,-2.46,-2.2,-2.258
Joint 6: ,0.5,0.555,0.607,0.351,0.715,0.887,-0.217,-1.321,-2.252,-3.155,-3.442
Trial,36,Sim Type,3,Distance Weight,1,Random Seed,540,Min Iterations,1500,Distance cost,0.6526677029842907,Manip Cost,0.16572543801364625,Total cost,0.6200343178350761,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.794692726726555e-05,2.752307796147367e-05,2.781598026602936e-05,2.753444861002141e-05,1.0,1.0,1.0,1.0,1.0,1.0
Distance to Last Node,0.0,0.091,0.098,0.099,0.098,0.094,0.05,0.081,0.084,0.063,0.047
Total Cost,0.0,0.07019,0.14565,0.22193,0.29753,0.36981,0.40829,0.47073,0.53551,0.584,0.62003
Joint 0: ,0.4,0.274,0.059,-0.161,-0.326,-0.367,-0.39,-0.313,-0.303,-0.368,-0.433
Joint 1: ,-1.45,-1.499,-1.432,-1.426,-1.339,-1.157,-1.145,-1.209,-1.168,-1.244,-1.32
Joint 2: ,1.0,1.093,1.076,1.098,1.108,0.786,0.705,0.313,0.271,0.029,-0.214
Joint 3: ,-0.4,-0.404,-0.674,-0.878,-1.079,-1.183,-1.097,-0.924,-1.02,-0.775,-0.53
Joint 4: ,-0.1,-0.115,-0.176,-0.252,-0.428,-0.414,-0.444,-0.445,-0.965,-0.58,-0.196
Joint 5: ,-1.7,-1.975,-1.962,-1.923,-1.989,-1.991,-2.056,-2.177,-1.849,-1.913,-1.978
Joint 6: ,0.5,-0.197,-0.34,-0.557,-0.805,-0.17,-0.098,0.603,-0.231,1.168,2.567
Trial,37,Sim Type,3,Distance Weight,1,Random Seed,555,Min Iterations,1500,Distance cost,0.6776646433562626,Manip Cost,0.3333333333333333,Total cost,0.6437814111884494,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Distance to Last Node,0.0,0.099,0.05,0.088,0.098,0.094,0.052,0.085,0.113,0.057,0.057,0.043
Total Cost,0.0,0.07646,0.11495,0.18252,0.2578,0.33006,0.37012,0.43557,0.52266,0.56654,0.61049,0.64378
Joint 0: ,0.4,0.143,0.042,-0.002,-0.184,-0.362,-0.172,0.019,-0.523,-0.507,-0.462,-0.417
Joint 1: ,-1.45,-1.409,-1.366,-1.389,-1.366,-1.25,-1.119,-0.988,-1.021,-1.201,-1.263,-1.325
Joint 2: ,1.0,1.071,1.025,0.97,1.018,0.985,0.45,-0.085,0.369,0.385,0.049,-0.288
Joint 3: ,-0.4,-0.741,-0.864,-0.765,-0.902,-1.078,-1.131,-1.184,-1.135,-0.808,-0.67,-0.532
Joint 4: ,-0.1,-0.107,-0.11,-0.264,-0.336,-0.286,-0.261,-0.236,-0.168,-0.409,-0.272,-0.136
Joint 5: ,-1.7,-1.68,-1.645,-1.857,-1.962,-1.972,-1.777,-1.583,-1.534,-1.948,-1.96,-1.972
Joint 6: ,0.5,0.207,0.299,0.066,-0.254,-0.137,1.092,2.32,0.99,-0.121,1.211,2.543
Trial,38,Sim Type,3,Distance Weight,1,Random Seed,570,Min Iterations,1500,Distance cost,0.652405319661237,Manip Cost,0.5442846957773555,Total cost,0.6197850536781752,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.605933961463086e-05,0.0,2.685307329e-11,2.587045289e-11,2.997469160581359e-05,3.123873970056682e-05,3.131236932147386e-05,3.104781665750684e-05,2.89757525049963e-05,2.98282374377073e-05,2.945189130266642e-05,2.89771330862187e-05
Distance to Last Node,0.0,0.098,0.09,0.095,0.054,0.039,0.039,0.043,0.057,0.06,0.109,0.06,0.061
Total Cost,0.0,0.07544,0.14505,0.21815,0.25963,0.28945,0.31951,0.3528,0.39669,0.4426,0.5264,0.57269,0.61979
Joint 0: ,0.4,0.259,0.057,-0.101,-0.175,-0.248,-0.32,-0.393,-0.514,-0.634,-0.453,-0.57,-0.688
Joint 1: ,-1.45,-1.457,-1.28,-1.335,-1.352,-1.402,-1.452,-1.503,-1.442,-1.382,-1.54,-1.489,-1.439
Joint 2: ,1.0,0.981,0.878,0.966,1.106,1.295,1.485,1.674,1.439,1.204,1.242,1.212,1.183
Joint 3: ,-0.4,-0.429,-0.828,-0.817,-0.817,-0.879,-0.941,-1.004,-0.959,-0.914,-0.308,-0.403,-0.499
Joint 4: ,-0.1,-0.075,-0.081,-0.149,-0.41,-0.719,-1.027,-1.335,-0.965,-0.594,-1.346,-1.362,-1.377
Joint 5: ,-1.7,-1.867,-1.732,-1.924,-2.05,-2.108,-2.167,-2.225,-2.102,-1.98,-2.53,-2.399,-2.268
Joint 6: ,0.5,0.574,0.878,0.43,-0.477,-1.554,-2.631,-3.709,-2.954,-2.199,-0.979,-2.209,-3.44
Trial,39,Sim Type,3,Distance Weight,1,Random Seed,585,Min Iterations,1500,Distance cost,0.675491523122863,Manip Cost,0.3369629895031969,Total cost,0.6417169469667198,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,1.0,1.0,1.0,1.0,2.758124584679366e-05,2.705301783938694e-05,2.696941035577238e-05
Distance to Last Node,0.0,0.093,0.07,0.108,0.123,0.117,0.099,0.059,0.112,0.053
Total Cost,0.0,0.07185,0.12568,0.20885,0.30342,0.39336,0.46924,0.5146,0.60081,0.64172
Joint 0: ,0.4,0.145,0.016,0.007,-0.237,-0.507,-0.604,-0.656,-0.672,-0.673
Joint 1: ,-1.45,-1.384,-1.397,-1.187,-1.117,-1.133,-1.229,-1.312,-1.391,-1.413
Joint 2: ,1.0,1.084,1.243,1.002,1.087,1.065,0.996,1.124,1.056,1.044
Joint 3: ,-0.4,-0.8,-0.945,-0.94,-1.109,-1.238,-1.138,-0.952,-0.583,-0.501
Joint 4: ,-0.1,-0.078,-0.168,-0.388,-0.492,-0.49,-0.589,-0.771,-1.005,-1.249
Joint 5: ,-1.7,-1.665,-1.826,-2.06,-2.157,-2.012,-2.122,-2.245,-2.343,-2.229
Joint 6: ,0.5,0.295,-0.219,-0.003,-0.356,-0.342,-0.491,-1.609,-2.844,-3.448
Trial,40,Sim Type,3,Distance Weight,1,Random Seed,600,Min Iterations,1500,Distance cost,0.6523265762325636,Manip Cost,0.4378759217851432,Total cost,0.6197102474209354,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,2.812352822e-11,2.890670942320635e-05,3.012145516349571e-05,2.994131474168269e-05,2.615189304860534e-05,1.0,1.0,1.0
Distance to Last Node,0.0,0.099,0.093,0.05,0.108,0.098,0.103,0.122,0.013,0.065,0.055
Total Cost,0.0,0.07643,0.148,0.18648,0.26948,0.34525,0.42439,0.5181,0.52798,0.57768,0.61971
Joint 0: ,0.4,0.157,0.025,-0.083,-0.281,-0.45,-0.476,-0.577,-0.587,-0.552,-0.517
Joint 1: ,-1.45,-1.325,-1.351,-1.307,-1.414,-1.496,-1.51,-1.391,-1.251,-1.284,-1.316
Joint 2: ,1.0,0.943,1.02,0.987,1.185,1.277,1.256,1.0,0.739,0.453,0.168
Joint 3: ,-0.4,-0.827,-0.777,-0.899,-0.909,-0.902,-0.574,-0.559,-0.74,-0.63,-0.52
Joint 4: ,-0.1,-0.076,-0.147,-0.146,-0.351,-0.454,-0.474,-0.685,-0.564,-0.534,-0.503
Joint 5: ,-1.7,-1.589,-1.803,-1.754,-1.951,-2.079,-2.304,-2.233,-1.95,-1.988,-2.027
Joint 6: ,0.5,0.698,0.268,0.335,-0.621,-1.087,-1.303,-1.086,0.061,1.368,2.676
Trial,41,Sim Type,3,Distance Weight,1,Random Seed,615,Min Iterations,1500,Distance cost,0.6586185614159186,Manip Cost,0.38433587167550026,Total cost,0.6256876333451226,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.683448151674929e-05,0.0,0.0,3.080138495914654e-05,2.995969099909047e-05,1.0,1.0,1.0,1.488031242036168e-05
Distance to Last Node,0.0,0.05,0.114,0.098,0.125,0.098,0.114,0.1,0.063,0.052
Total Cost,0.0,0.03848,0.12621,0.20191,0.29776,0.37321,0.46114,0.53776,0.58595,0.62569
Joint 0: ,0.4,0.291,0.049,-0.116,-0.334,-0.484,-0.462,-0.626,-0.606,-0.587
Joint 1: ,-1.45,-1.445,-1.315,-1.264,-1.386,-1.319,-1.211,-1.189,-1.263,-1.338
Joint 2: ,1.0,1.029,1.086,1.121,1.439,1.359,1.022,0.899,0.702,0.506
Joint 3: ,-0.4,-0.511,-0.877,-0.976,-0.925,-0.98,-0.979,-0.962,-0.737,-0.512
Joint 4: ,-0.1,-0.097,-0.119,-0.189,-0.388,-0.563,-1.071,-0.943,-0.862,-0.781
Joint 5: ,-1.7,-1.735,-1.777,-1.912,-2.198,-2.227,-2.198,-1.986,-2.039,-2.092
Joint 6: ,0.5,0.353,0.276,0.063,-0.871,-0.89,-0.526,0.393,1.573,2.753
Trial,42,Sim Type,3,Distance Weight,1,Random Seed,630,Min Iterations,1500,Distance cost,0.6611087918418332,Manip Cost,0.5253302427433388,Total cost,0.6280533522497416,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.775410174799546e-05,2.802860556e-11,2.592632867e-11,0.0,2.563026133031969e-05,2.741007122282152e-05,2.28740906480205e-05,1.0,2.010944331449678e-05,1.823639698181607e-05
Distance to Last Node,0.0,0.092,0.082,0.095,0.099,0.099,0.121,0.03,0.047,0.054,0.097
Total Cost,0.0,0.07081,0.13397,0.20687,0.28289,0.35919,0.45253,0.47528,0.51175,0.55365,0.62805
Joint 0: ,0.4,0.234,0.053,-0.016,-0.212,-0.313,-0.433,-0.447,-0.461,-0.569,-0.611
Joint 1: ,-1.45,-1.408,-1.313,-1.357,-1.312,-1.381,-1.434,-1.346,-1.258,-1.323,-1.351
Joint 2: ,1.0,1.098,1.037,0.972,0.997,0.972,1.068,0.837,0.606,0.716,0.633
Joint 3: ,-0.4,-0.536,-0.735,-0.636,-0.828,-0.749,-0.624,-0.738,-0.853,-0.674,-0.509
Joint 4: ,-0.1,-0.051,-0.077,-0.143,-0.26,-0.368,-0.644,-0.647,-0.65,-0.66,-0.888
Joint 5: ,-1.7,-1.876,-1.774,-1.989,-1.991,-2.143,-2.471,-2.316,-2.161,-2.207,-2.122
Joint 6: ,0.5,0.123,0.237,0.171,-0.124,-0.366,-1.337,-0.231,0.876,2.155,2.779
Trial,43,Sim Type,3,Distance Weight,1,Random Seed,645,Min Iterations,1500,Distance cost,0.6612658272377573,Manip Cost,0.26534023134394513,Total cost,0.6282025358758694,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.590609286e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.475917887977245e-05,2.623241743625038e-05
Distance to Last Node,0.0,0.119,0.097,0.05,0.095,0.099,0.105,0.096,0.036,0.059,0.06
Total Cost,0.0,0.09125,0.16559,0.20407,0.27725,0.3536,0.43443,0.50848,0.53622,0.58165,0.6282
Joint 0: ,0.4,0.187,-0.017,-0.117,-0.283,-0.479,-0.599,-0.625,-0.624,-0.646,-0.668
Joint 1: ,-1.45,-1.356,-1.276,-1.266,-1.202,-1.148,-1.116,-1.242,-1.262,-1.334,-1.406
Joint 2: ,1.0,0.909,0.914,0.982,1.04,1.119,0.937,0.865,0.873,0.937,1.001
Joint 3: ,-0.4,-0.714,-0.951,-0.998,-1.081,-1.185,-1.2,-0.92,-0.872,-0.687,-0.501
Joint 4: ,-0.1,-0.12,-0.122,-0.14,-0.261,-0.353,-0.422,-0.555,-0.787,-0.998,-1.209
Joint 5: ,-1.7,-1.759,-1.753,-1.842,-1.938,-2.039,-2.016,-2.256,-2.254,-2.236,-2.217
Joint 6: ,0.5,0.678,0.611,0.404,0.107,-0.166,0.016,-0.164,-1.222,-2.337,-3.452
Trial,44,Sim Type,3,Distance Weight,1,Random Seed,660,Min Iterations,1500,Distance cost,0.682180555211636,Manip Cost,0.3254270729727078,Total cost,0.6480715274510542,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,1.0,1.0,2.927586051413938e-05,1.0,3.132758397615285e-05,3.149725023121842e-05,3.15001976644622e-05,3.149707400827824e-05
Distance to Last Node,0.0,0.084,0.106,0.096,0.113,0.083,0.124,0.089,0.038,0.109
Total Cost,0.0,0.0648,0.14638,0.22042,0.30722,0.37097,0.46679,0.53513,0.5644,0.64807
Joint 0: ,0.4,0.385,0.119,-0.122,-0.236,-0.447,-0.673,-0.613,-0.672,-0.709
Joint 1: ,-1.45,-1.337,-1.221,-1.069,-1.453,-1.149,-1.515,-1.548,-1.523,-1.516
Joint 2: ,1.0,0.889,1.09,1.042,1.205,1.179,1.675,1.611,1.591,1.56
Joint 3: ,-0.4,-0.435,-0.828,-1.077,-0.989,-1.258,-1.119,-0.78,-0.754,-0.496
Joint 4: ,-0.1,-0.114,-0.298,-0.189,0.14,-0.722,-0.944,-1.341,-1.406,-1.753
Joint 5: ,-1.7,-2.006,-1.988,-1.845,-2.466,-1.831,-2.372,-2.681,-2.591,-2.376
Joint 6: ,0.5,0.81,-0.099,0.153,-0.309,-0.727,-1.616,-1.557,-2.702,-3.451
Trial,45,Sim Type,3,Distance Weight,1,Random Seed,675,Min Iterations,1500,Distance cost,0.654310716866407,Manip Cost,0.25,Total cost,0.6215951810230865,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.468319311e-11,0.0,2.840494505e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Distance to Last Node,0.0,0.1,0.05,0.095,0.098,0.098,0.077,0.079,0.05,0.038,0.063,0.06
Total Cost,0.0,0.07684,0.11532,0.18814,0.26354,0.33922,0.39871,0.45915,0.49763,0.52694,0.57549,0.6216
Joint 0: ,0.4,0.185,0.098,-0.062,-0.248,-0.296,-0.351,-0.412,-0.527,-0.501,-0.507,-0.513
Joint 1: ,-1.45,-1.379,-1.333,-1.301,-1.269,-1.253,-1.233,-1.277,-1.279,-1.265,-1.29,-1.316
Joint 2: ,1.0,0.971,0.919,0.993,0.968,0.925,0.84,0.879,0.957,0.718,0.433,0.148
Joint 3: ,-0.4,-0.69,-0.785,-0.858,-1.004,-0.849,-0.776,-0.689,-0.736,-0.672,-0.596,-0.521
Joint 4: ,-0.1,-0.107,-0.101,-0.155,-0.18,-0.355,-0.456,-0.765,-0.837,-0.769,-0.628,-0.487
Joint 5: ,-1.7,-1.696,-1.691,-1.855,-1.879,-2.108,-2.215,-2.234,-2.191,-2.18,-2.102,-2.023
Joint 6: ,0.5,0.504,0.634,0.293,0.239,0.021,0.005,-0.696,-1.136,-0.092,1.288,2.669
Trial,46,Sim Type,3,Distance Weight,1,Random Seed,690,Min Iterations,1500,Distance cost,0.6634423234122542,Manip Cost,0.09090909090909091,Total cost,0.6302702072416414,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Distance to Last Node,0.0,0.098,0.092,0.05,0.123,0.085,0.093,0.093,0.08,0.055,0.051
Total Cost,0.0,0.07552,0.14656,0.18504,0.2799,0.34528,0.41675,0.48794,0.54915,0.5914,0.63027
Joint 0: ,0.4,0.128,0.064,-0.041,-0.115,-0.268,-0.423,-0.357,-0.511,-0.483,-0.455
Joint 1: ,-1.45,-1.366,-1.197,-1.153,-1.145,-1.062,-1.06,-1.216,-1.24,-1.278,-1.317
Joint 2: ,1.0,1.07,0.823,0.805,0.635,0.649,0.624,0.241,0.281,0.084,-0.113
Joint 3: ,-0.4,-0.824,-0.919,-1.036,-0.855,-1.02,-1.044,-0.703,-0.62,-0.574,-0.527
Joint 4: ,-0.1,-0.147,-0.098,-0.099,0.003,-0.119,-0.181,-0.116,-0.102,-0.189,-0.277
Joint 5: ,-1.7,-1.603,-1.696,-1.633,-2.029,-2.0,-2.015,-2.291,-2.166,-2.077,-1.988
Joint 6: ,0.5,0.159,0.808,0.818,1.195,0.988,0.867,1.632,0.202,1.4,2.597
Trial,47,Sim Type,3,Distance Weight,1,Random Seed,705,Min Iterations,1500,Distance cost,0.6484802487589697,Manip Cost,0.19982686976499928,Total cost,0.6160562363210211,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.636124521808318e-05,0.0,1.0,1.0,2.490279275320942e-05,1.0,1.0,1.0,1.0,1.0,1.597944358672697e-05
Distance to Last Node,0.0,0.095,0.124,0.099,0.099,0.083,0.09,0.07,0.059,0.029,0.027,0.026
Total Cost,0.0,0.07275,0.16824,0.24479,0.32081,0.3845,0.45393,0.50791,0.55301,0.57509,0.59613,0.61606
Joint 0: ,0.4,0.218,0.057,-0.108,-0.194,-0.287,-0.449,-0.513,-0.594,-0.594,-0.595,-0.595
Joint 1: ,-1.45,-1.445,-1.304,-1.28,-1.275,-1.386,-1.292,-1.233,-1.257,-1.285,-1.314,-1.342
Joint 2: ,1.0,1.0,0.8,0.803,0.758,0.931,0.808,0.571,0.676,0.633,0.589,0.546
Joint 3: ,-0.4,-0.606,-0.892,-0.908,-0.809,-0.66,-0.845,-0.83,-0.762,-0.678,-0.594,-0.51
Joint 4: ,-0.1,-0.138,-0.217,-0.25,-0.361,-0.567,-0.602,-0.46,-0.683,-0.727,-0.771,-0.815
Joint 5: ,-1.7,-1.734,-1.736,-1.798,-1.967,-2.37,-2.188,-2.057,-2.036,-2.058,-2.08,-2.102
Joint 6: ,0.5,0.325,0.771,0.616,0.425,-0.621,-0.339,0.523,-0.617,0.509,1.635,2.761
Trial,48,Sim Type,3,Distance Weight,1,Random Seed,720,Min Iterations,1500,Distance cost,0.6753979340045579,Manip Cost,0.4065046733847232,Total cost,0.64162803730433,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,1.0,1.0,1.0,3.863703031e-11,2.983101584823014e-05,3.119816603216182e-05,2.111594112243605e-05,3.000706074021784e-05,2.76672517077293e-05,2.434527485021957e-05,2.017610192155442e-05,1.53283974360024e-05
Distance to Last Node,0.0,0.115,0.095,0.1,0.095,0.061,0.055,0.037,0.097,0.074,0.021,0.024,0.028,0.032
Total Cost,0.0,0.08821,0.16156,0.2384,0.31128,0.35826,0.40064,0.429,0.50352,0.5601,0.57658,0.59524,0.61679,0.64163
Joint 0: ,0.4,0.124,-0.049,-0.168,-0.248,-0.248,-0.248,-0.393,-0.307,-0.682,-0.659,-0.636,-0.613,-0.59
Joint 1: ,-1.45,-1.262,-1.158,-1.095,-1.144,-1.314,-1.484,-1.482,-1.549,-1.459,-1.429,-1.399,-1.369,-1.339
Joint 2: ,1.0,1.036,0.991,0.87,0.808,1.029,1.25,1.447,0.734,1.275,1.086,0.898,0.71,0.522
Joint 3: ,-0.4,-1.003,-1.199,-1.248,-1.071,-0.883,-0.694,-0.759,-0.335,-0.555,-0.544,-0.533,-0.522,-0.511
Joint 4: ,-0.1,-0.241,-0.252,-0.26,-0.3,-0.733,-1.165,-1.047,-1.191,-0.826,-0.818,-0.811,-0.803,-0.795
Joint 5: ,-1.7,-1.542,-1.542,-1.634,-1.771,-2.328,-2.885,-2.676,-2.814,-2.23,-2.196,-2.163,-2.13,-2.096
Joint 6: ,0.5,0.245,0.303,0.436,0.378,-0.705,-1.788,-2.871,-2.081,-2.498,-1.184,0.13,1.443,2.757
Trial,49,Sim Type,3,Distance Weight,1,Random Seed,735,Min Iterations,1500,Distance cost,0.6599478390900216,Manip Cost,0.20138050848623643,Total cost,0.6269504471355205,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.679678566e-11,1.0,1.0,1.0,1.0,1.0,2.341867949733961e-05,2.022693811220088e-05,1.441605508125015e-05,1.0,1.0
Distance to Last Node,0.0,0.086,0.093,0.098,0.05,0.1,0.093,0.117,0.055,0.035,0.041,0.047
Total Cost,0.0,0.06647,0.13779,0.21347,0.25195,0.32857,0.40046,0.49032,0.53254,0.55939,0.59073,0.62695
Joint 0: ,0.4,0.199,0.084,-0.068,-0.153,-0.334,-0.406,-0.451,-0.467,-0.474,-0.482,-0.489
Joint 1: ,-1.45,-1.337,-1.227,-1.171,-1.141,-1.189,-1.146,-1.43,-1.409,-1.377,-1.346,-1.314
Joint 2: ,1.0,1.054,1.003,0.971,0.926,0.968,0.85,0.847,0.707,0.484,0.262,0.039
Joint 3: ,-0.4,-0.713,-0.801,-0.881,-0.969,-1.027,-0.989,-0.518,-0.471,-0.489,-0.507,-0.524
Joint 4: ,-0.1,-0.168,-0.159,-0.183,-0.198,-0.283,-0.431,-0.489,-0.707,-0.604,-0.502,-0.4
Joint 5: ,-1.7,-1.693,-1.835,-1.945,-1.932,-2.014,-2.091,-2.619,-2.481,-2.323,-2.165,-2.006
Joint 6: ,0.5,0.108,0.235,0.212,0.265,-0.041,-0.022,-0.556,-1.545,-0.15,1.245,2.64
Trial,50,Sim Type,3,Distance Weight,1,Random Seed,750,Min Iterations,1500,Distance cost,0.6633740974334928,Manip Cost,0.4217449305951938,Total cost,0.6302053925618182,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,2.77302783e-11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.88956744703562e-05,3.125193271713362e-05
Distance to Last Node,0.0,0.093,0.05,0.088,0.097,0.099,0.066,0.113,0.109,0.03,0.024,0.019,0.015,0.016
Total Cost,0.0,0.07135,0.10983,0.17783,0.25249,0.32894,0.38004,0.46672,0.55054,0.57352,0.59176,0.60601,0.61791,0.63021
Joint 0: ,0.4,0.243,0.157,0.034,-0.083,-0.265,-0.062,-0.167,-0.356,-0.338,-0.319,-0.301,-0.282,-0.264
Joint 1: ,-1.45,-1.35,-1.318,-1.203,-1.165,-1.211,-1.244,-1.056,-1.304,-1.349,-1.393,-1.438,-1.483,-1.527
Joint 2: ,1.0,0.957,0.911,0.771,0.678,0.757,0.178,0.025,-0.046,-0.328,-0.609,-0.89,-1.172,-1.453
Joint 3: ,-0.4,-0.59,-0.695,-0.851,-0.997,-1.022,-0.858,-1.142,-0.6,-0.59,-0.58,-0.57,-0.56,-0.55
Joint 4: ,-0.1,-0.125,-0.108,-0.081,-0.147,-0.279,-0.289,-0.347,-0.262,-0.044,0.174,0.393,0.611,0.829
Joint 5: ,-1.7,-1.784,-1.809,-1.815,-1.868,-2.001,-2.19,-1.485,-2.178,-2.154,-2.131,-2.107,-2.084,-2.061
Joint 6: ,0.5,0.573,0.716,1.11,1.158,0.699,2.046,2.033,2.195,3.448,4.702,5.955,7.208,8.462
